-4.6532,-6.852,1.7698,2.3823,0,0,0,0,0
3.607,0.38837,-3.8027,-0.64215,0,7.6091,1.5832,-0.59703,7.156
-4.1694,0.60687,-0.08179,-1.3052,0,1.0775,2.6903,-2.1392,1.2837
9.9705,-6.3682,2.0365,8.6501,0,-6.9967,-2.3963,2.8145,-1.4884
-0.61261,-0.17002,1.8134,-0.67847,0,0.054509,1.5738,-0.6784,1.7486
0.43076,-0.29784,2.5397,0.97541,0,-0.29184,0.67927,0.05383,0.66102
2.822,-2.9244,1.2652,1.0542,0,-0.3138,0.92477,-0.066715,0.74704
2.6008,-2.8594,1.1433,0.62014,0,-0.93974,0.7818,1.1552,-0.18449
2.1542,-2.3773,1.3331,0.36011,0,-0.49296,1.1072,0.611,0.25508
-0.34868,0.28848,1.9215,-0.19646,0,-0.68036,0.92652,0.77878,0.26505
0.94147,-0.5967,1.4462,-0.3972,0,-0.079393,1.4377,0.90225,0.22026
1.7709,-1.7328,0.90744,-0.23563,0,-0.8289,0.73883,1.8011,0.28932
1.7886,-1.6652,0.94673,-0.24798,0,-0.57203,0.98448,0.82577,0.32652
1.8233,-1.6614,0.96193,-0.24686,0,0.20475,1.1137,0.071645,0.42655
1.797,-1.6033,0.89448,-0.26617,0,0.179,1.1108,0.09058,0.4304
1.6262,-1.2626,1.0499,-0.2879,0,0.9412,0.76532,-0.29615,-0.082337
1.5375,-1.302,0.95786,-0.17831,0,0.16417,0.63144,0.75199,-0.114
1.4626,-1.3727,0.79946,-0.048502,0,0.37463,0.9041,-0.20872,0.32488
1.4426,-1.3694,0.6764,0.040256,0,0.48415,1.0767,-0.097058,0.03048
1.4463,-1.3789,0.68426,0.046408,0,0.57547,1.095,-0.1951,0.034812
1.4369,-1.4005,0.66834,0.061189,0,0.67782,1.1375,-0.036644,0.10467
1.4542,-1.1178,0.80193,-0.069209,0,0.71386,1.1557,-0.065702,0.1221
1.4589,-1.0382,0.81426,-0.12506,0,0.93467,1.1421,-0.070131,0.12494
1.4599,-1.035,0.80649,-0.12268,0,0.80962,1.118,0.015241,0.10977
1.4599,-1.0496,0.79555,-0.11511,0,0.83679,1.0325,-0.06287,-0.0095781
1.5111,-1.0247,0.78467,-0.1221,0,0.76143,1.0032,0.17775,0.078451
1.5151,-1.0112,0.79792,-0.10899,0,0.77457,0.98926,0.18577,0.10075
1.5053,-1.0358,0.79725,-0.12769,0,0.76579,1.0112,0.16317,0.07391
1.3649,-1.2341,0.84701,-0.18082,0,0.60594,1.1946,0.10764,0.24911
2.4708,-0.27182,0.1321,0.28518,0,0.79527,1.0495,0.016233,0.065277
2.5319,-0.23117,0.14514,0.24949,0,1.2364,0.96185,-0.17846,-0.13067
2.6215,-0.21383,0.086066,0.24251,0,1.2537,0.96327,-0.2443,-0.084344
2.6152,-0.21141,0.078727,0.24774,0,0.82696,1.0743,-0.035031,0.019045
2.6152,-0.21141,0.078727,0.24774,0,0.98666,1.0151,-0.048141,0.2293
2.6199,-0.21393,0.082297,0.24663,0,0.82407,1.0048,-0.42342,0.21479
2.6199,-0.21393,0.082297,0.24663,0,0.52456,1.1087,-0.25363,0.19798
2.6283,-0.20507,0.08433,0.24292,0,0.66448,1.0743,-0.29481,0.20786
2.6262,-0.18204,0.083132,0.24105,0,0.57609,1.0713,-0.25928,0.094281
2.6254,-0.18271,0.084206,0.24187,0,0.57898,1.1731,-0.16463,0.26965
2.6254,-0.18271,0.084206,0.24187,0,0.63065,1.1171,0.062817,0.22688
2.6241,-0.18535,0.096196,0.23909,0,0.68231,1.0185,0.111,0.18149
1.8345,0.11008,-0.066655,0.043825,0,0.68231,1.0185,0.111,0.18149
1.8684,0.10264,-0.044134,0.0099541,0,0.78611,1.0097,0.16452,0.10632
1.8684,0.10264,-0.044134,0.0099541,0,0.7997,0.98528,0.17362,0.086016
1.8684,0.10264,-0.044134,0.0099541,0,0.79464,0.99144,0.16682,0.090569
1.8617,0.094999,-0.04558,0.0097721,0,0.73103,1.0946,0.12771,0.079989
1.8716,0.09381,-0.03132,0.021899,0,0.73377,1.0987,0.17032,0.073636
2.0087,0.13258,-0.14556,0.20568,0,0.68388,1.0922,0.11817,0.15805
2.0087,0.13258,-0.14556,0.20568,0,0.58764,1.0965,0.14112,0.19986
2.0087,0.13258,-0.14556,0.20568,0,-0.042721,0.78635,0.6873,0.16541
2.0109,0.13527,-0.14413,0.21414,0,-0.010661,0.84295,0.66691,0.19624
2.0109,0.13527,-0.14413,0.21414,0,0.16875,0.86802,0.55919,0.30384
2.0109,0.13527,-0.14413,0.21414,0,0.24237,0.72958,0.53752,0.39089
2.0119,0.13628,-0.14282,0.21524,0,0.33586,0.80384,0.48426,0.38903
2.0131,0.14308,-0.14812,0.20997,0,0.42842,0.71467,0.48593,0.37039
2.019,0.13877,-0.15622,0.21969,0,0.51179,0.71924,0.51872,0.30852
2.0234,0.19522,-0.21771,0.2162,0,0.5159,0.70731,0.48698,0.33685
2.0319,0.18648,-0.21675,0.21861,0,0.51519,0.71681,0.4463,0.34831
2.0137,0.17857,-0.19777,0.17677,0,0.60027,0.80516,0.31911,0.27644
2.0151,0.17039,-0.19709,0.18453,0,0.59613,0.79846,0.31236,0.26907
2.0132,0.16359,-0.22616,0.17618,0,0.61263,0.77236,0.28387,0.23302
2.0145,0.16361,-0.22491,0.17672,0,0.7973,0.7459,0.20597,0.22419
1.8829,0.37043,-0.54633,0.27559,0,0.82345,0.74812,0.2439,0.17415
1.8797,0.37514,-0.55076,0.27012,0,0.84711,0.7106,0.19258,0.20963
1.8909,0.39943,-0.51383,0.25236,0,0.84203,0.70859,0.18649,0.20057
1.8895,0.39394,-0.51688,0.24999,0,0.93284,0.62727,0.17377,0.22237
1.8895,0.39394,-0.51688,0.24999,0,0.95548,0.59577,0.22407,0.17466
1.8963,0.40739,-0.56623,0.24629,0,0.95631,0.59477,0.22276,0.17443
1.8883,0.40999,-0.63397,0.27599,0,0.99292,0.55993,0.20685,0.15629
1.8818,0.43573,-0.65833,0.27143,0,0.88694,0.60739,0.2353,0.19489
1.9098,0.42287,-0.64235,0.25723,0,0.91495,0.58265,0.27449,0.19152
1.9292,0.45016,-0.66943,0.26476,0,0.81344,0.68526,0.27512,0.19465
2.0048,0.16955,-0.18858,0.20562,0,0.80375,0.69806,0.27736,0.18132
2.0048,0.16955,-0.18858,0.20562,0,0.80301,0.68429,0.28259,0.10731
2.0012,0.17281,-0.1964,0.20302,0,0.70268,0.76564,0.3227,0.028553
2.0068,0.17647,-0.20449,0.20706,0,0.84842,0.70104,0.22746,0.16091
2.0068,0.17647,-0.20449,0.20706,0,0.85233,0.70013,0.22913,0.16752
2.0619,0.15827,-0.2055,0.17401,0,0.87359,0.67488,0.22514,0.19798
2.0619,0.15827,-0.2055,0.17401,0,0.87366,0.63329,0.24801,0.21486
2.0804,0.14682,-0.2008,0.16539,0,0.89604,0.63898,0.26068,0.25886
2.0865,0.15492,-0.19574,0.16151,0,0.90102,0.60121,0.25734,0.24285
2.0865,0.15492,-0.19574,0.16151,0,0.88935,0.63075,0.27076,0.22551
2.0865,0.15492,-0.19574,0.16151,0,0.83819,0.65286,0.28803,0.23732
2.0435,0.13834,-0.14527,0.13997,0,0.7991,0.70779,0.30792,0.24079
2.0422,0.14609,-0.1535,0.14204,0,0.81408,0.67051,0.31485,0.24212
2.0422,0.14609,-0.1535,0.14204,0,0.81477,0.67765,0.32445,0.22868
2.0754,0.13783,-0.15558,0.13569,0,0.82124,0.67192,0.32698,0.23115
2.0754,0.13783,-0.15558,0.13569,0,0.83195,0.65723,0.32726,0.2347
2.0802,0.12707,-0.17391,0.15662,0,0.84034,0.67134,0.30101,0.23565
2.0808,0.14051,-0.1678,0.13533,0,0.86233,0.66108,0.31875,0.23086
2.0822,0.14936,-0.15072,0.11851,0,0.83475,0.72677,0.30787,0.2483
2.0828,0.14876,-0.14951,0.11895,0,0.85629,0.66686,0.29292,0.28483
2.0854,0.14779,-0.14237,0.12147,0,0.78624,0.61216,0.35037,0.24423
2.0818,0.13744,-0.1325,0.10013,0,0.78624,0.61216,0.35037,0.24423
2.0288,0.11897,-0.042115,-0.041019,0,0.78731,0.61094,0.35475,0.24902
2.0283,0.11932,-0.042731,-0.039984,0,0.79128,0.59914,0.35312,0.25942
2.0281,0.11947,-0.043214,-0.038704,0,0.79128,0.59914,0.35312,0.25942
2.0281,0.11947,-0.043214,-0.038704,0,0.79006,0.5995,0.35218,0.25796
2.023,0.12634,-0.051952,-0.047199,0,0.76283,0.61445,0.39065,0.19284
2.028,0.12265,-0.057061,-0.038097,0,0.76272,0.57266,0.38579,0.23023
2.028,0.12265,-0.057061,-0.038097,0,0.76085,0.54585,0.38963,0.25697
2.028,0.12265,-0.057061,-0.038097,0,0.75967,0.54623,0.38935,0.25649
1.9717,-0.020871,0.15844,0.039898,0,0.7662,0.53598,0.39722,0.22809
2.0021,-0.031509,0.14626,0.045312,0,0.8103,0.52815,0.39106,0.20767
2.0021,-0.031509,0.14626,0.045312,0,0.81336,0.48556,0.37359,0.21111
2.0021,-0.031509,0.14626,0.045312,0,0.81336,0.48556,0.37359,0.21111
2.0029,-0.030823,0.14734,0.044368,0,0.80601,0.5071,0.35915,0.20742
2.002,-0.0302,0.1465,0.042974,0,0.76991,0.51503,0.38479,0.19606
2.002,-0.0302,0.1465,0.042974,0,0.76694,0.52271,0.37833,0.2104
2.0073,-0.022422,0.14714,0.029318,0,0.76111,0.52167,0.36583,0.20428
2.0073,-0.022422,0.14714,0.029318,0,0.76111,0.52167,0.36583,0.20428
2.0109,-0.029869,0.15385,0.026121,0,0.75198,0.52639,0.3659,0.1993
2.0109,-0.029869,0.15385,0.026121,0,0.75192,0.52604,0.36694,0.20003
2.0135,-0.030902,0.15838,0.026451,0,0.74418,0.53433,0.37228,0.18814
2.0135,-0.030902,0.15838,0.026451,0,0.74387,0.5345,0.37332,0.1879
2.0132,-0.031426,0.15817,0.025446,0,0.72311,0.54635,0.40169,0.13648
2.0132,-0.031426,0.15817,0.025446,0,0.72154,0.55699,0.40218,0.13908
1.9988,-0.052935,0.10801,0.026802,0,0.57445,0.49679,0.48209,0.13368
1.9997,-0.052749,0.10782,0.027133,0,0.58259,0.47252,0.48545,0.14386
1.9997,-0.052749,0.10782,0.027133,0,0.61511,0.45977,0.47897,0.12867
2.0001,-0.052805,0.099551,0.030299,0,0.61066,0.45514,0.47288,0.14533
1.9994,-0.053955,0.099256,0.030752,0,0.60882,0.4226,0.44099,0.16776
2.0002,-0.054183,0.10032,0.030996,0,0.60245,0.49606,0.45034,0.1385
1.9971,-0.064225,0.099706,0.034176,0,0.60245,0.49606,0.45034,0.1385
1.9971,-0.063941,0.099768,0.033099,0,0.60245,0.49606,0.45034,0.1385
1.9963,-0.064458,0.098762,0.033149,0,0.67934,0.50238,0.43485,0.10489
1.9962,-0.065661,0.098155,0.034251,0,0.7909,0.4809,0.40266,0.070296
1.9951,-0.065495,0.096653,0.034326,0,0.7643,0.48653,0.42378,0.061084
1.9937,-0.065943,0.095581,0.033098,0,0.77344,0.48562,0.42899,0.088965
1.9937,-0.066957,0.0963,0.0329,0,0.71738,0.51862,0.43709,0.12006
1.9937,-0.066957,0.0963,0.0329,0,0.59938,0.5775,0.44798,0.1643
1.9872,-0.087222,0.095565,0.027076,0,0.66189,0.53491,0.43941,0.14223
1.9879,-0.087949,0.097013,0.028367,0,0.66645,0.53147,0.44432,0.1455
1.9919,-0.084077,0.10266,0.030615,0,0.68324,0.51154,0.44632,0.13817
1.9919,-0.084077,0.10266,0.030615,0,0.67827,0.53832,0.44671,0.12594
1.9919,-0.084077,0.10266,0.030615,0,0.72951,0.56147,0.4496,0.12022
1.9919,-0.084077,0.10266,0.030615,0,0.72951,0.56147,0.4496,0.12022
1.9919,-0.084077,0.10266,0.030615,0,0.72951,0.56147,0.4496,0.12022
1.9919,-0.084077,0.10266,0.030615,0,0.72297,0.55257,0.44784,0.12916
1.9919,-0.084077,0.10266,0.030615,0,0.72424,0.55063,0.44935,0.13397
1.9919,-0.084077,0.10266,0.030615,0,0.72424,0.55063,0.44935,0.13397
1.9927,-0.081223,0.10644,0.022964,0,0.73274,0.55797,0.44654,0.15499
1.9927,-0.081223,0.10644,0.022964,0,0.76422,0.56275,0.42514,0.16627
1.9996,-0.076607,0.10798,0.02069,0,0.76501,0.56262,0.42814,0.15926
1.9996,-0.076607,0.10798,0.02069,0,0.76501,0.56262,0.42814,0.15926
2.0072,-0.17369,0.25064,-0.074984,0,0.76501,0.56262,0.42814,0.15926
2.0112,-0.1648,0.25105,-0.068267,0,0.76501,0.56262,0.42814,0.15926
2.0107,-0.16417,0.24994,-0.06944,0,0.76509,0.56377,0.42864,0.15969
2.0099,-0.16429,0.24914,-0.070748,0,0.77419,0.56218,0.42765,0.16094
2.0092,-0.16455,0.24853,-0.071836,0,0.7737,0.56282,0.42624,0.16072
2.0092,-0.16455,0.24853,-0.071836,0,0.72305,0.5738,0.43745,0.1837
2.012,-0.16526,0.25514,-0.07591,0,0.72305,0.5738,0.43745,0.1837
2.0123,-0.1658,0.25624,-0.075777,0,0.71,0.59964,0.42899,0.20027
2.0508,-0.13705,0.21931,-0.0419,0,0.70333,0.60513,0.4297,0.20306
2.0508,-0.13705,0.21931,-0.0419,0,0.70333,0.60513,0.4297,0.20306
2.0548,-0.13723,0.21864,-0.035541,0,0.70333,0.60513,0.4297,0.20306
2.0545,-0.13745,0.21755,-0.03594,0,0.73341,0.59185,0.41412,0.21227
2.0587,-0.13019,0.21778,-0.032179,0,0.7305,0.60206,0.41211,0.20663
2.0655,-0.12999,0.21024,-0.021573,0,0.72652,0.61057,0.4125,0.19256
2.0655,-0.12999,0.21024,-0.021573,0,0.72708,0.61062,0.41393,0.19318
2.0655,-0.12999,0.21024,-0.021573,0,0.74938,0.61337,0.41383,0.20559
2.0653,-0.13104,0.20862,-0.023093,0,0.75826,0.59661,0.41168,0.20116
2.0653,-0.13104,0.20862,-0.023093,0,0.75047,0.60759,0.39843,0.19771
2.0658,-0.13189,0.20759,-0.023518,0,0.74604,0.62169,0.39823,0.20586
2.0658,-0.13189,0.20759,-0.023518,0,0.74687,0.62232,0.39864,0.20697
2.0728,-0.13235,0.20695,-0.020955,0,0.74807,0.62237,0.39876,0.20807
2.0798,-0.13015,0.20201,-0.018124,0,0.74838,0.62712,0.38839,0.21572
2.0886,-0.12969,0.19763,-0.016936,0,0.75506,0.62624,0.38554,0.22202
2.0898,-0.12914,0.19758,-0.016689,0,0.78386,0.77443,0.32142,0.22186
2.0777,-0.096061,0.17543,-0.0095789,0,0.78386,0.77443,0.32142,0.22186
2.0777,-0.096061,0.17543,-0.0095789,0,0.784,0.77797,0.31483,0.21664
2.0785,-0.095656,0.17609,-0.0085612,0,0.75871,0.78042,0.30015,0.13477
2.0793,-0.095562,0.17698,-0.0073243,0,0.74235,0.79167,0.31621,0.10974
2.0801,-0.095327,0.17803,-0.0058044,0,0.6823,0.79512,0.3148,0.14249
2.0801,-0.095327,0.17803,-0.0058044,0,0.6824,0.79473,0.31594,0.14198
2.0801,-0.095327,0.17803,-0.0058044,0,0.6824,0.79473,0.31594,0.14198
2.0797,-0.094185,0.17853,-0.005943,0,0.67877,0.7661,0.3271,0.12729
2.0767,-0.087718,0.17967,-0.0094056,0,0.67391,0.77249,0.32373,0.12601
2.0767,-0.087718,0.17967,-0.0094056,0,0.67866,0.74877,0.30921,0.12029
2.1345,0.080922,-0.037337,-0.016435,0,0.69828,0.72004,0.31621,0.063046
2.1338,0.080935,-0.038017,-0.017592,0,0.71305,0.72154,0.30646,0.079894
2.1481,0.049646,-0.023803,-0.0082837,0,0.7677,0.73457,0.28259,0.071191
2.1481,0.049646,-0.023803,-0.0082837,0,0.7677,0.73457,0.28259,0.071191
2.1481,0.050983,-0.024839,-0.016989,0,0.74999,0.73018,0.30876,0.040943
2.1539,0.057921,-0.025774,-0.03211,0,0.74999,0.73018,0.30876,0.040943
2.1539,0.057921,-0.025774,-0.03211,0,0.74947,0.7243,0.31409,0.046189
2.1904,0.034023,-0.039453,-0.033842,0,0.74947,0.7243,0.31409,0.046189
2.1981,0.044389,-0.040625,-0.031485,0,0.76446,0.76483,0.31771,-0.070289
2.1978,0.044184,-0.041869,-0.032733,0,0.75948,0.77796,0.30442,-0.084532
2.197,0.039162,-0.046129,-0.038976,0,0.75312,0.79064,0.3156,-0.10093
2.2045,0.042943,-0.042061,-0.042155,0,0.75312,0.79064,0.3156,-0.10093
2.2103,0.038304,-0.036882,-0.042338,0,0.75375,0.79061,0.31667,-0.10098
2.2103,0.038304,-0.036882,-0.042338,0,0.75071,0.74325,0.33216,-0.11833
2.2155,0.036804,-0.034489,-0.041434,0,0.74517,0.7508,0.33868,-0.1233
2.2114,0.028598,-0.039775,-0.0469,0,0.7356,0.75127,0.35106,-0.11583
2.2119,0.027532,-0.03927,-0.046408,0,0.73556,0.75052,0.35251,-0.109
2.2119,0.027532,-0.03927,-0.046408,0,0.73646,0.75617,0.34529,-0.10595
2.2526,0.060954,-0.11829,-0.068193,0,0.73646,0.75617,0.34529,-0.10595
2.2514,0.059842,-0.1194,-0.069893,0,0.73646,0.75617,0.34529,-0.10595
2.2506,0.058755,-0.12038,-0.070794,0,0.73644,0.75627,0.34279,-0.11291
